Date,Ratio
2/1/2022,1.091217034
2/2/2022,1.088555529
2/3/2022,1.089765304
2/4/2022,0.948947496
2/5/2022,1.069924994
2/6/2022,1.023469635
2/7/2022,1.038712799
2/8/2022,1.032421970
2/9/2022,1.030728285
2/10/2022,1.035567384
2/11/2022,1.080087104
2/12/2022,1.098233729
2/13/2022,1.086377934
2/14/2022,1.108879748
2/15/2022,1.097749819
2/16/2022,0.991531575
2/17/2022,1.083958384
2/18/2022,1.126492810
2/19/2022,1.135494798
2/20/2022,1.167190902
2/21/2022,1.203726107
2/22/2022,1.157996613
2/23/2022,1.150254053
2/24/2022,1.084684249
2/25/2022,1.116380353
2/26/2022,1.102588918
2/27/2022,1.093152674
2/28/2022,1.093394629
3/1/2022,0.919484362
3/2/2022,0.886939983
3/3/2022,0.774725275
3/4/2022,0.902789518
3/5/2022,0.885123615
3/6/2022,0.874680307
3/7/2022,0.988704177
3/8/2022,1.001918159
3/9/2022,0.984102787
3/10/2022,0.896777003
3/11/2022,0.896019678
3/12/2022,0.913908766
3/13/2022,0.993291592
3/14/2022,1.004277353
3/15/2022,0.998871841
3/16/2022,1.004798903
3/17/2022,0.998857404
3/18/2022,0.976516188
3/19/2022,0.982216142
3/20/2022,0.901960784
3/21/2022,1.013451892
3/22/2022,0.976288190
3/23/2022,0.993160055
3/24/2022,0.978112175
3/25/2022,1.036023712
3/26/2022,0.895804834
3/27/2022,0.891700866
3/28/2022,0.890560876
3/29/2022,0.934950136
3/30/2022,0.914324569
3/31/2022,0.832502267
4/1/2022,0.680060271
4/2/2022,0.681840673
4/3/2022,0.704106878
4/4/2022,0.717466601
4/5/2022,0.704601682
4/6/2022,0.716476992
4/7/2022,0.703364671
4/8/2022,0.701632855
4/9/2022,0.731321128
4/10/2022,0.763978229
4/11/2022,0.799851559
4/12/2022,0.820385948
4/13/2022,0.823354775
4/14/2022,0.784265215
4/15/2022,0.792429490
4/16/2022,0.776348342
4/17/2022,0.771152895
4/18/2022,0.781009197
4/19/2022,0.800149142
4/20/2022,0.797414865
4/21/2022,0.794183445
4/22/2022,0.775043500
4/23/2022,0.749937857
4/24/2022,0.771066368
4/25/2022,0.772060651
4/26/2022,0.775540641
4/27/2022,0.771314939
4/28/2022,0.761123540
4/29/2022,0.710166542
4/30/2022,0.720357942
5/1/2022,0.698278013
5/2/2022,0.704766658
5/3/2022,0.692787622
5/4/2022,0.691789369
5/5/2022,0.695033691
5/6/2022,0.718991764
5/7/2022,0.725480409
5/8/2022,0.753431495
5/9/2022,0.768904417
5/10/2022,0.745695034
5/11/2022,0.729972548
5/12/2022,0.734464687
5/13/2022,0.747941103
5/14/2022,0.735462940
5/15/2022,0.729473422
5/16/2022,0.731969054
5/17/2022,0.735712503
5/18/2022,0.753431495
5/19/2022,0.784626903
5/20/2022,0.762415772
5/21/2022,0.732468181
5/22/2022,0.721736960
5/23/2022,0.739955079
5/24/2022,0.720993789
5/25/2022,0.721490683
5/26/2022,0.692866083
5/27/2022,0.703128911
5/28/2022,0.709214502
5/29/2022,0.745468278
5/30/2022,0.723061430
5/31/2022,0.712487412
6/1/2022,0.656498334
6/2/2022,0.649833376
6/3/2022,0.647013586
6/4/2022,0.668546527
6/5/2022,0.708023584
6/6/2022,0.743142784
6/7/2022,0.713150474
6/8/2022,0.697769803
6/9/2022,0.681107408
6/10/2022,0.671035723
6/11/2022,0.684913904
6/12/2022,0.707787201
6/13/2022,0.769725006
6/14/2022,0.816364115
6/15/2022,0.761641673
6/16/2022,0.742436201
6/17/2022,0.742962378
6/18/2022,0.740331492
6/19/2022,0.746382531
6/20/2022,0.736122073
6/21/2022,0.742436201
6/22/2022,0.774269929
6/23/2022,0.813733228
6/24/2022,0.763483294
6/25/2022,0.739279137
6/26/2022,0.750065772
6/27/2022,0.755590634
6/28/2022,0.738752960
6/29/2022,0.739542226
6/30/2022,0.692186267
7/1/2022,0.700568028
7/2/2022,0.727887476
7/3/2022,0.741141466
7/4/2022,0.750067622
7/5/2022,0.740870976
7/6/2022,0.728157966
7/7/2022,0.746551258
7/8/2022,0.738707060
7/9/2022,0.737625101
7/10/2022,0.748174195
7/11/2022,0.752772518
7/12/2022,0.762510143
7/13/2022,0.761428185
7/14/2022,0.758993779
7/15/2022,0.719772789
7/16/2022,0.739518529
7/17/2022,0.734920206
7/18/2022,0.743846362
7/19/2022,0.746551258
7/20/2022,0.732485799
7/21/2022,0.733026778
7/22/2022,0.734920206
7/23/2022,0.719502299
7/24/2022,0.750608602
7/25/2022,0.744657831
7/26/2022,0.730592372
7/27/2022,0.700297539
7/28/2022,0.687584528
7/29/2022,0.684879632
7/30/2022,0.700568028
7/31/2022,0.691371382
8/1/2022,0.756138865
8/2/2022,0.741179791
8/3/2022,0.731865651
8/4/2022,0.776742873
8/5/2022,0.764888513
8/6/2022,0.731018911
8/7/2022,0.743437765
8/8/2022,0.758396839
8/9/2022,0.754163139
8/10/2022,0.728196444
8/11/2022,0.761501552
8/12/2022,0.769968953
8/13/2022,0.774202653
8/14/2022,0.771944680
8/15/2022,0.769404459
8/16/2022,0.767710979
8/17/2022,0.765735253
8/18/2022,0.758961332
8/19/2022,0.743720011
8/20/2022,0.754445385
8/21/2022,0.749364945
8/22/2022,0.768839966
8/23/2022,0.764606266
8/24/2022,0.762066046
8/25/2022,0.773638160
8/26/2022,0.755009879
8/27/2022,0.796217894
8/28/2022,0.787186001
8/29/2022,0.749647192
8/30/2022,0.739486311
8/31/2022,0.737228338
9/1/2022,0.715777590
9/2/2022,0.690093141
9/3/2022,0.698560542
9/4/2022,0.702794242
9/5/2022,0.760090319
9/6/2022,0.758396839
9/7/2022,0.757832345
9/8/2022,0.799887101
9/9/2022,0.785492520
9/10/2022,0.760090319
9/11/2022,0.783234547
9/12/2022,0.794242168
9/13/2022,0.810612475
9/14/2022,0.804967542
9/15/2022,0.801298335
9/16/2022,0.768557719
9/17/2022,0.793677674
9/18/2022,0.834603443
9/19/2022,0.857465425
9/20/2022,0.838272650
9/21/2022,0.836014677
9/22/2022,0.819926616
9/23/2022,0.798758115
9/24/2022,0.807225515
9/25/2022,0.812023709
9/26/2022,0.814281682
9/27/2022,0.772226926
9/28/2022,0.771380186
9/29/2022,0.756421112
9/30/2022,0.756421112
10/1/2022,0.709977452
10/2/2022,0.708004510
10/3/2022,0.715896280
10/4/2022,0.724351747
10/5/2022,0.738162345
10/6/2022,0.739571590
10/7/2022,0.728861330
10/8/2022,0.739289741
10/9/2022,0.727170237
10/10/2022,0.775648253
10/11/2022,0.767192785
10/12/2022,0.761273957
10/13/2022,0.739571590
10/14/2022,0.755073281
10/15/2022,0.756200676
10/16/2022,0.764374295
10/17/2022,0.770647321
10/18/2022,0.757533482
10/19/2022,0.757533482
10/20/2022,0.770926339
10/21/2022,0.7890625
10/22/2022,0.807756696
10/23/2022,0.831473214
10/24/2022,0.823660714
10/25/2022,0.822823661
10/26/2022,0.813337054
10/27/2022,0.791573661
10/28/2022,0.78515625
10/29/2022,0.768694196
10/30/2022,0.782366071
10/31/2022,0.79296875
11/1/2022,0.757432255
11/2/2022,0.800841884
11/3/2022,0.769351876
11/4/2022,0.737157757
11/5/2022,0.804954368
11/6/2022,0.845110821
11/7/2022,0.823958333
11/8/2022,0.842857143
11/9/2022,0.850387597
11/10/2022,0.841085271
11/11/2022,0.828165375
11/12/2022,0.820413437
11/13/2022,0.821963824
11/14/2022,0.819422978
11/15/2022,0.802421432
11/16/2022,0.835933568
11/17/2022,0.850780070
11/18/2022,0.827881228
11/19/2022,0.790387519
11/20/2022,0.813034726
11/21/2022,0.796930045
11/22/2022,0.790188679
11/23/2022,0.785323383
11/24/2022,0.794527363
11/25/2022,0.795522388
11/26/2022,0.798258706
11/27/2022,0.840547264
11/28/2022,0.846359223
11/29/2022,0.843932039
11/30/2022,0.85
12/1/2022,0.798287345
12/2/2022,0.791627022
12/3/2022,0.764747859
12/4/2022,0.799714558
12/5/2022,0.824690771
12/6/2022,0.830399619
12/7/2022,0.789010466
12/8/2022,0.787345385
12/9/2022,0.799000951
12/10/2022,0.794957184
12/11/2022,0.825880114
12/12/2022,0.841103711
12/13/2022,0.823977165
12/14/2022,0.820409134
12/15/2022,0.797098002
12/16/2022,0.805899144
12/17/2022,0.834919125
12/18/2022,0.842293054
12/19/2022,0.837059943
12/20/2022,0.854900095
12/21/2022,0.827545195
12/22/2022,0.812559467
12/23/2022,0.753092293
12/24/2022,0.718363463
12/25/2022,0.711941009
12/26/2022,0.717649857
12/27/2022,0.750713606
12/28/2022,0.740723121
12/29/2022,0.761893435
12/30/2022,0.765937203
12/31/2022,0.741198858
1/1/2023,0.774262607
1/2/2023,0.800861656
1/3/2023,0.821924366
1/4/2023,0.821924366
1/5/2023,0.800861656
1/6/2023,0.793202489
1/7/2023,0.787936812
1/8/2023,0.801101005
1/9/2023,0.797032073
1/10/2023,0.811393011
1/11/2023,0.818334131
1/12/2023,0.791287697
1/13/2023,0.781474390
1/14/2023,0.763523217
1/15/2023,0.802537099
1/16/2023,0.794399234
1/17/2023,0.800861656
1/18/2023,0.805887985
1/19/2023,0.792758456
1/20/2023,0.752739400
1/21/2023,0.784182944
1/22/2023,0.806098142
1/23/2023,0.803477847
1/24/2023,0.792043830
1/25/2023,0.775131015
1/26/2023,0.792043830
1/27/2023,0.786369894
1/28/2023,0.801514456
1/29/2023,0.793942175
1/30/2023,0.774896742
1/31/2023,0.776732446
2/1/2023,0.748967416
2/2/2023,0.735199633
2/3/2023,0.689307022
2/4/2023,0.698485544
2/5/2023,0.705828362
2/6/2023,0.714253136
2/7/2023,0.722462942
2/8/2023,0.756670468
2/9/2023,0.741391106
2/10/2023,0.722690992
2/11/2023,0.723831243
2/12/2023,0.739566705
2/13/2023,0.771265678
2/14/2023,0.755074116
2/15/2023,0.768301026
2/16/2023,0.760091220
2/17/2023,0.721094641
2/18/2023,0.749600912
2/19/2023,0.759407070
2/20/2023,0.789509692
2/21/2023,0.802964652
2/22/2023,0.818472064
2/23/2023,0.817559863
2/24/2023,0.810490308
2/25/2023,0.766020525
2/26/2023,0.768985177
2/27/2023,0.770809578
2/28/2023,0.766932725
3/1/2023,0.720410490
3/2/2023,0.723147092
3/3/2023,0.722919042
3/4/2023,0.752565564
3/5/2023,0.763283922
3/6/2023,0.767388826
3/7/2023,0.794982896
3/8/2023,0.796579247
3/9/2023,0.815051311
3/10/2023,0.784492588
3/11/2023,0.775142531
3/12/2023,0.805017104
3/13/2023,0.789281642
3/14/2023,0.784720639
3/15/2023,0.778107184
3/16/2023,0.771949829
3/17/2023,0.751881414
3/18/2023,0.748004561
3/19/2023,0.758722919
3/20/2023,0.773774230
3/21/2023,0.791562144
3/22/2023,0.764424173
3/23/2023,0.759179019
3/24/2023,0.777651083
3/25/2023,0.758038769
3/26/2023,0.774458381
3/27/2023,0.784036488
3/28/2023,0.767616876
3/29/2023,0.753021665
3/30/2023,0.758038769
3/31/2023,0.691676169
